fname,colid,fs,alpha,k
United_States_House_of_Representatives_elections,_1930#Ohio#21.csv,1,3,0.001,1
United_States_House_of_Representatives_elections,_1930#Ohio#21.csv,1,4,0.001,1
United_States_House_of_Representatives_elections,_1930#Ohio#21.csv,1,5,0.001,1
List_of_awards_and_nominations_received_by_Sandra_Bullock#1.csv,1,1,0.02900000000000002,5
List_of_awards_and_nominations_received_by_Sandra_Bullock#1.csv,1,2,0.05600000000000004,5
List_of_awards_and_nominations_received_by_Sandra_Bullock#1.csv,1,3,0.44200000000000034,6
List_of_awards_and_nominations_received_by_Sandra_Bullock#1.csv,1,4,0.6960000000000005,7
List_of_awards_and_nominations_received_by_Sandra_Bullock#1.csv,1,5,0.8940000000000007,7
2013_Safari_Sevens#0.csv,0,1,0.001,2
2013_Safari_Sevens#0.csv,0,2,0.001,2
2013_Safari_Sevens#0.csv,0,3,0.09500000000000007,2
2013_Safari_Sevens#0.csv,0,4,0.001,3
2013_Safari_Sevens#0.csv,0,5,0.001,3
Royal_Thai_Army#0.csv,1,1,0.001,1
Royal_Thai_Army#0.csv,1,2,0.001,1
Royal_Thai_Army#0.csv,1,3,0.001,1
Royal_Thai_Army#0.csv,1,4,0.012000000000000004,1
Royal_Thai_Army#0.csv,1,5,0.023000000000000013,1
Tomoki_Ikemoto#0.csv,1,1,0.07400000000000005,7
Tomoki_Ikemoto#0.csv,1,2,0.1380000000000001,7
Tomoki_Ikemoto#0.csv,1,3,0.6880000000000005,10
Tomoki_Ikemoto#0.csv,1,4,0.8820000000000007,11
Tomoki_Ikemoto#0.csv,1,5,0.9430000000000007,12
South_Korea_at_the_1974_Asian_Games#0.csv,0,1,0.001,1
South_Korea_at_the_1974_Asian_Games#0.csv,0,2,0.001,1
South_Korea_at_the_1974_Asian_Games#0.csv,0,3,0.022000000000000013,1
South_Korea_at_the_1974_Asian_Games#0.csv,0,4,0.21700000000000016,1
South_Korea_at_the_1974_Asian_Games#0.csv,0,5,0.34700000000000025,1
KCPT#0.csv,4,1,0.001,1
KCPT#0.csv,4,2,0.001,1
KCPT#0.csv,4,3,0.001,1
KCPT#0.csv,4,4,0.002,1
KCPT#0.csv,4,5,0.004,1
2014_LFL_US_season#3.csv,0,1,0.001,1
2014_LFL_US_season#3.csv,0,2,0.001,1
2014_LFL_US_season#3.csv,0,3,0.001,1
2014_LFL_US_season#3.csv,0,4,0.001,1
2014_LFL_US_season#3.csv,0,5,0.001,1
2012_in_British_television#26.csv,0,1,0.001,1
2012_in_British_television#26.csv,0,2,0.001,1
2012_in_British_television#26.csv,0,3,0.004,1
2012_in_British_television#26.csv,0,4,0.058000000000000045,1
2012_in_British_television#26.csv,0,5,0.10700000000000008,1
List_of_top-division_football_clubs_in_CAF_countries#0.csv,0,1,0.001,1
List_of_top-division_football_clubs_in_CAF_countries#0.csv,0,2,0.001,1
List_of_top-division_football_clubs_in_CAF_countries#0.csv,0,3,0.005,1
List_of_top-division_football_clubs_in_CAF_countries#0.csv,0,4,0.06700000000000005,1
List_of_top-division_football_clubs_in_CAF_countries#0.csv,0,5,0.1220000000000001,1
1962%E2%80%9363_Scottish_Cup#2.csv,0,1,0.001,1
1962%E2%80%9363_Scottish_Cup#2.csv,0,2,0.001,1
1962%E2%80%9363_Scottish_Cup#2.csv,0,3,0.005,1
1962%E2%80%9363_Scottish_Cup#2.csv,0,4,0.05600000000000004,1
1962%E2%80%9363_Scottish_Cup#2.csv,0,5,0.10200000000000008,1
Abel_Xavier#2.csv,0,1,0.016000000000000007,4
Abel_Xavier#2.csv,0,2,0.03100000000000002,4
Abel_Xavier#2.csv,0,3,0.3990000000000003,4
Abel_Xavier#2.csv,0,4,0.7270000000000005,5
Abel_Xavier#2.csv,0,5,0.8250000000000006,5
1925_VFL_season#Public_Service_Football_Club#1.csv,0,1,0.001,1
1925_VFL_season#Public_Service_Football_Club#1.csv,0,2,0.001,1
1925_VFL_season#Public_Service_Football_Club#1.csv,0,3,0.001,1
1925_VFL_season#Public_Service_Football_Club#1.csv,0,4,0.004,1
1925_VFL_season#Public_Service_Football_Club#1.csv,0,5,0.008,1
2014_The_National_(November)#36.csv,0,1,0.001,1
2014_The_National_(November)#36.csv,0,2,0.001,1
2014_The_National_(November)#36.csv,0,3,0.001,1
2014_The_National_(November)#36.csv,0,4,0.001,1
2014_The_National_(November)#36.csv,0,5,0.001,1
Josh_Quayhagen#1.csv,4,1,0.001,5
Josh_Quayhagen#1.csv,4,2,0.001,5
Josh_Quayhagen#1.csv,4,3,0.001,2
Josh_Quayhagen#1.csv,4,4,0.001,2
Josh_Quayhagen#1.csv,4,5,0.001,2
1932_Southern_Conference_football_season#9.csv,1,1,0.001,1
1932_Southern_Conference_football_season#9.csv,1,2,0.001,1
1932_Southern_Conference_football_season#9.csv,1,3,0.002,1
1932_Southern_Conference_football_season#9.csv,1,4,0.03200000000000002,1
1932_Southern_Conference_football_season#9.csv,1,5,0.06100000000000005,1
Cub_Buck#0.csv,0,1,0.47400000000000037,17
Cub_Buck#0.csv,0,2,0.19700000000000015,18
Cub_Buck#0.csv,0,3,0.8540000000000006,19
Cub_Buck#0.csv,0,4,0.9660000000000007,19
Cub_Buck#0.csv,0,5,0.9980000000000008,20
List_of_U.S._cities_with_significant_Korean-American_populations#1.csv,1,1,0.001,1
List_of_U.S._cities_with_significant_Korean-American_populations#1.csv,1,2,0.001,1
List_of_U.S._cities_with_significant_Korean-American_populations#1.csv,1,3,0.017000000000000008,1
List_of_U.S._cities_with_significant_Korean-American_populations#1.csv,1,4,0.2730000000000002,1
List_of_U.S._cities_with_significant_Korean-American_populations#1.csv,1,5,0.4240000000000003,1
Willem_II_(football_club)#0.csv,0,1,0.001,9
Willem_II_(football_club)#0.csv,0,2,0.001,9
Willem_II_(football_club)#0.csv,0,3,0.08900000000000007,9
Willem_II_(football_club)#0.csv,0,4,0.7150000000000005,10
Willem_II_(football_club)#0.csv,0,5,0.8310000000000006,10
Stefan_Dra%C5%BEi%C4%87#0.csv,2,1,0.07000000000000005,12
Stefan_Dra%C5%BEi%C4%87#0.csv,2,2,0.1310000000000001,12
Stefan_Dra%C5%BEi%C4%87#0.csv,2,3,0.7780000000000006,15
Stefan_Dra%C5%BEi%C4%87#0.csv,2,4,0.9770000000000008,16
Stefan_Dra%C5%BEi%C4%87#0.csv,2,5,0.9870000000000008,16
Skytrax#4.csv,1,1,0.001,1
Skytrax#4.csv,1,2,0.001,1
Skytrax#4.csv,1,3,0.001,1
Skytrax#4.csv,1,4,0.001,1
Skytrax#4.csv,1,5,0.001,1
Skytrax#4.csv,2,1,0.001,1
Skytrax#4.csv,2,2,0.001,1
Skytrax#4.csv,2,3,0.001,1
Skytrax#4.csv,2,4,0.001,1
Skytrax#4.csv,2,5,0.001,1
1933_Uruguayan_Primera_Divisi%C3%B3n#0.csv,1,1,0.001,1
1933_Uruguayan_Primera_Divisi%C3%B3n#0.csv,1,2,0.001,1
1933_Uruguayan_Primera_Divisi%C3%B3n#0.csv,1,3,0.005,1
1933_Uruguayan_Primera_Divisi%C3%B3n#0.csv,1,4,0.07100000000000005,1
1933_Uruguayan_Primera_Divisi%C3%B3n#0.csv,1,5,0.12800000000000009,1
Intercontinental_Le_Mans_Cup#0.csv,4,1,0.004,1
Intercontinental_Le_Mans_Cup#0.csv,4,2,0.007,1
Intercontinental_Le_Mans_Cup#0.csv,4,3,0.44000000000000034,1
Intercontinental_Le_Mans_Cup#0.csv,4,4,0.09600000000000007,2
Intercontinental_Le_Mans_Cup#0.csv,4,5,0.16900000000000012,2
AFC_U-19_Championship#2.csv,0,1,0.001,1
AFC_U-19_Championship#2.csv,0,2,0.001,1
AFC_U-19_Championship#2.csv,0,3,0.07500000000000005,1
AFC_U-19_Championship#2.csv,0,4,0.45200000000000035,1
AFC_U-19_Championship#2.csv,0,5,0.3940000000000003,2
2014_Sylvania_300#5.csv,2,1,0.001,1
2014_Sylvania_300#5.csv,2,2,0.001,1
2014_Sylvania_300#5.csv,2,3,0.001,1
2014_Sylvania_300#5.csv,2,4,0.001,1
2014_Sylvania_300#5.csv,2,5,0.001,1
Emami_Kolkata_Open_ATP_Challenger_Tour#0.csv,1,1,0.001,1
Emami_Kolkata_Open_ATP_Challenger_Tour#0.csv,1,2,0.001,1
Emami_Kolkata_Open_ATP_Challenger_Tour#0.csv,1,3,0.001,1
Emami_Kolkata_Open_ATP_Challenger_Tour#0.csv,1,4,0.001,1
Emami_Kolkata_Open_ATP_Challenger_Tour#0.csv,1,5,0.001,1
Pro_Evolution_Soccer#3.csv,0,1,0.34100000000000025,3
Pro_Evolution_Soccer#3.csv,0,2,0.5080000000000003,3
Pro_Evolution_Soccer#3.csv,0,3,0.9390000000000007,4
Pro_Evolution_Soccer#3.csv,0,4,0.9830000000000008,4
Pro_Evolution_Soccer#3.csv,0,5,0.9900000000000008,4
Campeonato_Rondoniense#0.csv,2,1,0.001,1
Campeonato_Rondoniense#0.csv,2,2,0.001,1
Campeonato_Rondoniense#0.csv,2,3,0.007,1
Campeonato_Rondoniense#0.csv,2,4,0.09200000000000007,1
Campeonato_Rondoniense#0.csv,2,5,0.16300000000000012,1
Campeonato_Rondoniense#0.csv,1,1,0.001,1
Campeonato_Rondoniense#0.csv,1,2,0.001,1
Campeonato_Rondoniense#0.csv,1,3,0.013000000000000005,1
Campeonato_Rondoniense#0.csv,1,4,0.16900000000000012,1
Campeonato_Rondoniense#0.csv,1,5,0.2830000000000002,1
Asian_Youth_Athletics_Championships#1.csv,0,1,1.0000000000000007,9
Asian_Youth_Athletics_Championships#1.csv,0,2,1.0000000000000007,9
Asian_Youth_Athletics_Championships#1.csv,0,3,1.0000000000000007,9
Asian_Youth_Athletics_Championships#1.csv,0,4,1.0000000000000007,9
Asian_Youth_Athletics_Championships#1.csv,0,5,1.0000000000000007,9
2008_Serena_Williams_tennis_season#4.csv,1,1,0.001,1
2008_Serena_Williams_tennis_season#4.csv,1,2,0.001,1
2008_Serena_Williams_tennis_season#4.csv,1,3,0.004,1
2008_Serena_Williams_tennis_season#4.csv,1,4,0.08100000000000006,1
2008_Serena_Williams_tennis_season#4.csv,1,5,0.1470000000000001,1
2013_Burkinab%C3%A9_Premier_League#0.csv,0,1,0.001,1
2013_Burkinab%C3%A9_Premier_League#0.csv,0,2,0.001,1
2013_Burkinab%C3%A9_Premier_League#0.csv,0,3,0.004,1
2013_Burkinab%C3%A9_Premier_League#0.csv,0,4,0.046000000000000034,1
2013_Burkinab%C3%A9_Premier_League#0.csv,0,5,0.08500000000000006,1
List_of_generating_stations_in_Manitoba#1.csv,0,1,0.001,1
List_of_generating_stations_in_Manitoba#1.csv,0,2,0.001,1
List_of_generating_stations_in_Manitoba#1.csv,0,3,0.001,1
List_of_generating_stations_in_Manitoba#1.csv,0,4,0.001,1
List_of_generating_stations_in_Manitoba#1.csv,0,5,0.001,1
List_of_Major_League_Baseball_players_from_Europe#28.csv,0,1,0.001,1
List_of_Major_League_Baseball_players_from_Europe#28.csv,0,2,0.001,1
List_of_Major_League_Baseball_players_from_Europe#28.csv,0,3,0.002,1
List_of_Major_League_Baseball_players_from_Europe#28.csv,0,4,0.03400000000000002,1
List_of_Major_League_Baseball_players_from_Europe#28.csv,0,5,0.06500000000000004,1
Alex_Morgan#0.csv,1,1,0.001,2
Alex_Morgan#0.csv,1,2,0.001,2
Alex_Morgan#0.csv,1,3,0.01800000000000001,2
Alex_Morgan#0.csv,1,4,0.2900000000000002,2
Alex_Morgan#0.csv,1,5,0.44600000000000034,2
List_of_Nobel_laureates_by_university_affiliation#22.csv,0,1,0.008,1
List_of_Nobel_laureates_by_university_affiliation#22.csv,0,2,0.015000000000000006,1
List_of_Nobel_laureates_by_university_affiliation#22.csv,0,3,0.23800000000000018,1
List_of_Nobel_laureates_by_university_affiliation#22.csv,0,4,0.5250000000000004,1
List_of_Nobel_laureates_by_university_affiliation#22.csv,0,5,0.6550000000000005,1
List_of_tallest_structures_in_the_United_Kingdom#2.csv,0,1,0.005,1
List_of_tallest_structures_in_the_United_Kingdom#2.csv,0,2,0.009000000000000001,1
List_of_tallest_structures_in_the_United_Kingdom#2.csv,0,3,0.22100000000000017,1
List_of_tallest_structures_in_the_United_Kingdom#2.csv,0,4,0.6040000000000004,1
List_of_tallest_structures_in_the_United_Kingdom#2.csv,0,5,0.7350000000000005,1
ECHL_awards#1.csv,0,1,None,999
ECHL_awards#1.csv,0,2,None,999
ECHL_awards#1.csv,0,3,None,999
ECHL_awards#1.csv,0,4,None,999
ECHL_awards#1.csv,0,5,None,999
List_of_botanical_gardens_and_arboretums_in_the_United_States#Montana#18.csv,0,1,0.001,1
List_of_botanical_gardens_and_arboretums_in_the_United_States#Montana#18.csv,0,2,0.001,1
List_of_botanical_gardens_and_arboretums_in_the_United_States#Montana#18.csv,0,3,0.001,1
List_of_botanical_gardens_and_arboretums_in_the_United_States#Montana#18.csv,0,4,0.001,1
List_of_botanical_gardens_and_arboretums_in_the_United_States#Montana#18.csv,0,5,0.001,1
2013%E2%80%9314_Midlands_football_leagues_(levels_9%E2%80%9310)#0.csv,1,1,0.001,1
2013%E2%80%9314_Midlands_football_leagues_(levels_9%E2%80%9310)#0.csv,1,2,0.001,1
2013%E2%80%9314_Midlands_football_leagues_(levels_9%E2%80%9310)#0.csv,1,3,0.005,1
2013%E2%80%9314_Midlands_football_leagues_(levels_9%E2%80%9310)#0.csv,1,4,0.06300000000000004,1
2013%E2%80%9314_Midlands_football_leagues_(levels_9%E2%80%9310)#0.csv,1,5,0.11500000000000009,1
Sweden_at_the_1924_Winter_Olympics#9.csv,0,1,1.0000000000000007,9
Sweden_at_the_1924_Winter_Olympics#9.csv,0,2,1.0000000000000007,9
Sweden_at_the_1924_Winter_Olympics#9.csv,0,3,1.0000000000000007,9
Sweden_at_the_1924_Winter_Olympics#9.csv,0,4,1.0000000000000007,9
Sweden_at_the_1924_Winter_Olympics#9.csv,0,5,1.0000000000000007,9
Kwasi_Owusu#0.csv,1,1,0.001,1
Kwasi_Owusu#0.csv,1,2,0.001,1
Kwasi_Owusu#0.csv,1,3,0.058000000000000045,1
Kwasi_Owusu#0.csv,1,4,0.4180000000000003,1
Kwasi_Owusu#0.csv,1,5,0.5780000000000004,2
Kwasi_Owusu#0.csv,3,1,None,999
Kwasi_Owusu#0.csv,3,2,None,999
Kwasi_Owusu#0.csv,3,3,None,999
Kwasi_Owusu#0.csv,3,4,None,999
Kwasi_Owusu#0.csv,3,5,None,999
2011_Six_Nations_Championship#3.csv,1,1,0.001,1
2011_Six_Nations_Championship#3.csv,1,2,0.001,1
2011_Six_Nations_Championship#3.csv,1,3,0.001,1
2011_Six_Nations_Championship#3.csv,1,4,0.027000000000000017,1
2011_Six_Nations_Championship#3.csv,1,5,0.05200000000000004,1
1996%E2%80%9397_Mexican_Primera_Divisi%C3%B3n_season#Torneo_Verano#2.csv,1,1,0.001,1
1996%E2%80%9397_Mexican_Primera_Divisi%C3%B3n_season#Torneo_Verano#2.csv,1,2,0.001,1
1996%E2%80%9397_Mexican_Primera_Divisi%C3%B3n_season#Torneo_Verano#2.csv,1,3,0.011000000000000003,1
1996%E2%80%9397_Mexican_Primera_Divisi%C3%B3n_season#Torneo_Verano#2.csv,1,4,0.1460000000000001,1
1996%E2%80%9397_Mexican_Primera_Divisi%C3%B3n_season#Torneo_Verano#2.csv,1,5,0.2490000000000002,1
Anders_Hansen#3.csv,0,1,0.001,1
Anders_Hansen#3.csv,0,2,0.001,1
Anders_Hansen#3.csv,0,3,0.001,1
Anders_Hansen#3.csv,0,4,0.006,1
Anders_Hansen#3.csv,0,5,0.012000000000000004,1
Latin_America#1.csv,0,1,0.001,3
Latin_America#1.csv,0,2,0.001,3
Latin_America#1.csv,0,3,0.006,1
Latin_America#1.csv,0,4,0.18800000000000014,1
Latin_America#1.csv,0,5,0.3130000000000002,1
Maryhill_railway_station#0.csv,0,1,None,999
Maryhill_railway_station#0.csv,0,2,None,999
Maryhill_railway_station#0.csv,0,3,None,999
Maryhill_railway_station#0.csv,0,4,None,999
Maryhill_railway_station#0.csv,0,5,None,999
United_States_House_of_Representatives_elections,_1814#Virginia#15.csv,1,1,0.001,1
United_States_House_of_Representatives_elections,_1814#Virginia#15.csv,1,2,0.001,1
United_States_House_of_Representatives_elections,_1814#Virginia#15.csv,1,3,0.010000000000000002,1
United_States_House_of_Representatives_elections,_1814#Virginia#15.csv,1,4,0.10400000000000008,1
United_States_House_of_Representatives_elections,_1814#Virginia#15.csv,1,5,0.18300000000000013,1
1929%E2%80%9330_Primera_Fuerza_season#0.csv,1,1,0.001,1
1929%E2%80%9330_Primera_Fuerza_season#0.csv,1,2,0.001,1
1929%E2%80%9330_Primera_Fuerza_season#0.csv,1,3,0.008,1
1929%E2%80%9330_Primera_Fuerza_season#0.csv,1,4,0.10600000000000008,1
1929%E2%80%9330_Primera_Fuerza_season#0.csv,1,5,0.18700000000000014,1
Isle_of_Man_Football_League#3.csv,1,1,0.001,1
Isle_of_Man_Football_League#3.csv,1,2,0.001,1
Isle_of_Man_Football_League#3.csv,1,3,0.007,1
Isle_of_Man_Football_League#3.csv,1,4,0.10200000000000008,1
Isle_of_Man_Football_League#3.csv,1,5,0.18000000000000013,1
Top-rated_United_States_television_programs_of_1980%E2%80%9381#0.csv,1,1,0.001,1
Top-rated_United_States_television_programs_of_1980%E2%80%9381#0.csv,1,2,0.001,1
Top-rated_United_States_television_programs_of_1980%E2%80%9381#0.csv,1,3,0.004,1
Top-rated_United_States_television_programs_of_1980%E2%80%9381#0.csv,1,4,0.06200000000000005,1
Top-rated_United_States_television_programs_of_1980%E2%80%9381#0.csv,1,5,0.11300000000000009,1
Athletics_at_the_2009_Jeux_de_la_Francophonie_%E2%80%93_Results#9.csv,1,1,0.001,1
Athletics_at_the_2009_Jeux_de_la_Francophonie_%E2%80%93_Results#9.csv,1,2,0.001,1
Athletics_at_the_2009_Jeux_de_la_Francophonie_%E2%80%93_Results#9.csv,1,3,0.001,1
Athletics_at_the_2009_Jeux_de_la_Francophonie_%E2%80%93_Results#9.csv,1,4,0.001,1
Athletics_at_the_2009_Jeux_de_la_Francophonie_%E2%80%93_Results#9.csv,1,5,0.001,1
Demographics_of_Bulgaria#7.csv,0,1,0.02000000000000001,1
Demographics_of_Bulgaria#7.csv,0,2,0.03800000000000003,1
Demographics_of_Bulgaria#7.csv,0,3,0.5760000000000004,1
Demographics_of_Bulgaria#7.csv,0,4,0.5300000000000004,2
Demographics_of_Bulgaria#7.csv,0,5,0.9050000000000007,2
1925_VFL_season#Public_Service_Football_Club#10.csv,0,1,0.001,1
1925_VFL_season#Public_Service_Football_Club#10.csv,0,2,0.001,1
1925_VFL_season#Public_Service_Football_Club#10.csv,0,3,0.001,1
1925_VFL_season#Public_Service_Football_Club#10.csv,0,4,0.005,1
1925_VFL_season#Public_Service_Football_Club#10.csv,0,5,0.009000000000000001,1
Prix_de_Rome#1.csv,1,1,0.024000000000000014,1
Prix_de_Rome#1.csv,1,2,0.046000000000000034,1
Prix_de_Rome#1.csv,1,3,0.20100000000000015,1
Prix_de_Rome#1.csv,1,4,0.35800000000000026,1
Prix_de_Rome#1.csv,1,5,0.46300000000000036,1
Prix_de_Rome#1.csv,3,1,0.036000000000000025,1
Prix_de_Rome#1.csv,3,2,0.06900000000000005,1
Prix_de_Rome#1.csv,3,3,0.2770000000000002,1
Prix_de_Rome#1.csv,3,4,0.45600000000000035,1
Prix_de_Rome#1.csv,3,5,0.001,2
List_of_current_systems_for_electric_rail_traction#1.2C500_V_DC#2.csv,1,1,0.001,1
List_of_current_systems_for_electric_rail_traction#1.2C500_V_DC#2.csv,1,2,0.001,1
List_of_current_systems_for_electric_rail_traction#1.2C500_V_DC#2.csv,1,3,0.001,1
List_of_current_systems_for_electric_rail_traction#1.2C500_V_DC#2.csv,1,4,0.001,1
List_of_current_systems_for_electric_rail_traction#1.2C500_V_DC#2.csv,1,5,0.001,1
Cubic_honeycomb#30.csv,0,1,None,999
Cubic_honeycomb#30.csv,0,2,None,999
Cubic_honeycomb#30.csv,0,3,None,999
Cubic_honeycomb#30.csv,0,4,None,999
Cubic_honeycomb#30.csv,0,5,None,999
Mitiga_International_Airport#1.csv,0,1,0.001,1
Mitiga_International_Airport#1.csv,0,2,0.001,1
Mitiga_International_Airport#1.csv,0,3,0.001,1
Mitiga_International_Airport#1.csv,0,4,0.001,1
Mitiga_International_Airport#1.csv,0,5,0.001,1
The_Liberation_Tour#0.csv,1,1,0.001,1
The_Liberation_Tour#0.csv,1,2,0.001,1
The_Liberation_Tour#0.csv,1,3,0.014000000000000005,1
The_Liberation_Tour#0.csv,1,4,0.20600000000000016,1
The_Liberation_Tour#0.csv,1,5,0.33700000000000024,1
List_of_highways_in_Australia#2.csv,0,1,0.001,1
List_of_highways_in_Australia#2.csv,0,2,0.001,1
List_of_highways_in_Australia#2.csv,0,3,0.001,1
List_of_highways_in_Australia#2.csv,0,4,0.001,1
List_of_highways_in_Australia#2.csv,0,5,0.001,1
Stj%C3%B8rdal#Coat-of-arms#0.csv,1,1,0.001,1
Stj%C3%B8rdal#Coat-of-arms#0.csv,1,2,0.001,1
Stj%C3%B8rdal#Coat-of-arms#0.csv,1,3,0.001,1
Stj%C3%B8rdal#Coat-of-arms#0.csv,1,4,0.001,1
Stj%C3%B8rdal#Coat-of-arms#0.csv,1,5,0.001,1
2011%E2%80%9312_UEFA_Champions_League#16.csv,0,1,0.001,1
2011%E2%80%9312_UEFA_Champions_League#16.csv,0,2,0.001,1
2011%E2%80%9312_UEFA_Champions_League#16.csv,0,3,0.008,1
2011%E2%80%9312_UEFA_Champions_League#16.csv,0,4,0.09800000000000007,1
2011%E2%80%9312_UEFA_Champions_League#16.csv,0,5,0.17300000000000013,1
Alok_Nath#1.csv,1,1,0.001,1
Alok_Nath#1.csv,1,2,0.001,1
Alok_Nath#1.csv,1,3,0.003,1
Alok_Nath#1.csv,1,4,0.048000000000000036,1
Alok_Nath#1.csv,1,5,0.09000000000000007,1
United_States_House_of_Representatives_elections,_1958#Minnesota#32.csv,1,1,0.001,1
United_States_House_of_Representatives_elections,_1958#Minnesota#32.csv,1,2,0.001,1
United_States_House_of_Representatives_elections,_1958#Minnesota#32.csv,1,3,0.001,1
United_States_House_of_Representatives_elections,_1958#Minnesota#32.csv,1,4,0.016000000000000007,1
United_States_House_of_Representatives_elections,_1958#Minnesota#32.csv,1,5,0.03000000000000002,1
2012%E2%80%9313_UEFA_Europa_League#8.csv,0,1,0.001,1
2012%E2%80%9313_UEFA_Europa_League#8.csv,0,2,0.001,1
2012%E2%80%9313_UEFA_Europa_League#8.csv,0,3,0.005,1
2012%E2%80%9313_UEFA_Europa_League#8.csv,0,4,0.06400000000000004,1
2012%E2%80%9313_UEFA_Europa_League#8.csv,0,5,0.11700000000000009,1
Saxony#0.csv,1,1,0.08100000000000006,1
Saxony#0.csv,1,2,0.1480000000000001,1
Saxony#0.csv,1,3,0.026000000000000016,1
Saxony#0.csv,1,4,0.2770000000000002,1
Saxony#0.csv,1,5,0.4270000000000003,1
State_University_System_of_Florida#3.csv,0,1,0.001,1
State_University_System_of_Florida#3.csv,0,2,0.001,1
State_University_System_of_Florida#3.csv,0,3,0.004,1
State_University_System_of_Florida#3.csv,0,4,0.07500000000000005,1
State_University_System_of_Florida#3.csv,0,5,0.1360000000000001,1
FC_Barcelona_in_European_football#2.csv,2,1,0.001,1
FC_Barcelona_in_European_football#2.csv,2,2,0.001,1
FC_Barcelona_in_European_football#2.csv,2,3,0.006,1
FC_Barcelona_in_European_football#2.csv,2,4,0.08000000000000006,1
FC_Barcelona_in_European_football#2.csv,2,5,0.1440000000000001,1
United_States_House_of_Representatives_elections,_1830#0.csv,0,1,0.014000000000000005,1
United_States_House_of_Representatives_elections,_1830#0.csv,0,2,0.027000000000000017,1
United_States_House_of_Representatives_elections,_1830#0.csv,0,3,0.18600000000000014,2
United_States_House_of_Representatives_elections,_1830#0.csv,0,4,0.6380000000000005,3
United_States_House_of_Representatives_elections,_1830#0.csv,0,5,0.7670000000000006,3
WHA_Amateur_Draft#0.csv,1,1,0.001,1
WHA_Amateur_Draft#0.csv,1,2,0.001,1
WHA_Amateur_Draft#0.csv,1,3,0.001,1
WHA_Amateur_Draft#0.csv,1,4,0.001,1
WHA_Amateur_Draft#0.csv,1,5,0.001,1
United_States_House_of_Representatives_elections,_1960#Rhode_Island#45.csv,1,1,0.001,1
United_States_House_of_Representatives_elections,_1960#Rhode_Island#45.csv,1,2,0.001,1
United_States_House_of_Representatives_elections,_1960#Rhode_Island#45.csv,1,3,0.001,1
United_States_House_of_Representatives_elections,_1960#Rhode_Island#45.csv,1,4,0.001,1
United_States_House_of_Representatives_elections,_1960#Rhode_Island#45.csv,1,5,0.001,1
2006%E2%80%9307_Western_Football_League#1.csv,1,1,0.001,1
2006%E2%80%9307_Western_Football_League#1.csv,1,2,0.001,1
2006%E2%80%9307_Western_Football_League#1.csv,1,3,0.005,1
2006%E2%80%9307_Western_Football_League#1.csv,1,4,0.07300000000000005,1
2006%E2%80%9307_Western_Football_League#1.csv,1,5,0.1320000000000001,1
2016_UEFA_European_Under-17_Championship_qualification#9.csv,1,1,0.001,1
2016_UEFA_European_Under-17_Championship_qualification#9.csv,1,2,0.001,1
2016_UEFA_European_Under-17_Championship_qualification#9.csv,1,3,0.04500000000000003,1
2016_UEFA_European_Under-17_Championship_qualification#9.csv,1,4,0.3700000000000003,1
2016_UEFA_European_Under-17_Championship_qualification#9.csv,1,5,0.5200000000000004,1
DC#0.csv,1,1,None,999
DC#0.csv,1,2,None,999
DC#0.csv,1,3,None,999
DC#0.csv,1,4,None,999
DC#0.csv,1,5,None,999
2008_St._Louis_Cardinals_season#0.csv,0,1,0.001,2
2008_St._Louis_Cardinals_season#0.csv,0,2,0.001,2
2008_St._Louis_Cardinals_season#0.csv,0,3,0.20400000000000015,2
2008_St._Louis_Cardinals_season#0.csv,0,4,0.35200000000000026,3
2008_St._Louis_Cardinals_season#0.csv,0,5,0.8700000000000007,3
List_of_Metro-Goldwyn-Mayer_films#50.csv,1,1,0.001,1
List_of_Metro-Goldwyn-Mayer_films#50.csv,1,2,0.001,1
List_of_Metro-Goldwyn-Mayer_films#50.csv,1,3,0.001,1
List_of_Metro-Goldwyn-Mayer_films#50.csv,1,4,0.001,1
List_of_Metro-Goldwyn-Mayer_films#50.csv,1,5,0.001,1
Just_Dance:_Best_Of#1.csv,0,1,0.001,1
Just_Dance:_Best_Of#1.csv,0,2,0.001,1
